Time (s),Acceleration (m/s^2)
5.280000,663577255958886717091576464210346066253409275144740388707537476500151991695536452363910650147550266022669399420751862611888244550606249552551148477938385983894269251719689151417424939255603090527707240438316085540666971411402569963873632082211208434601164800.000000
5.300000,-20342773465570870461929640416939201031307568884021384188528428874526051909566470441908788086002685395493952548237570262298280615019073194250304952066828025929437464167722545292185317742201399181234205369078677028958061451936737689723226220325502482129226825728.000000
5.320000,210606513122604291539017330312534463043018352684073609316085167421765431884497688899381859835539714215206081237288636428042879724400360990722126527302038290410317258628977289650911897887768738563054289008233218582973369948021720337358152567232060281678223900672.000000
5.340000,-965466462370729253835181934228738808710000098381299016301653624648535291297819286615507169288263899691572177684342602894034686024534216651722487136141150740226360383413664550119902438976705435698732371426440425594929429635219071951145599016687112112626571673600.000000
5.360000,-6155166989693361953926408733351709557456821239221660141962102256693497138657933807090918233318204819663609858336143464717343258276926355561573158608319040244842463376377215172722021664570347977101444465482840331621767660597259414691315526469641440809948293365760.000000
5.380000,168871270327748493420029738575891156507875956383893984322147913141318130480898852758504708083399829341737424278472164625742107063873301626551644552494938150895250035365685222517789542942087992846275477965893977922517341633686078042031591687228137530459869044277248.000000
5.400000,-1689868942486334490238622096345087535330548380649288501910464990760453746883492578256382020789917926497173475591478888262765498735769196848230357631198125656760984394860732490228181123268177261420952661473768291077459907626190136152450760279131681458703980723961856.000000
5.420000,7238651717850954378099653658132070521629425275438244193947798022595186401976592954334702431155977156407120841032933840116217692710989113927855953466394960127227471639651927616403500421495721503707297515986367298896649093068036506934054634308349689685573504040173568.000000
5.440000,56119112575847415453701908811419049466741806270302307974803280124935284411127665263449371779774577522782313038774557378617803163372906120782505292882360678778002657450366360406342712383322183571943949190586253906121372308232981062268676116888427580296279513502842880.000000
5.460000,-1398438131492580769456492218302616410673881884262752651503748077629841616439402653704102147692664542307112034123371345819676453823248487033194105864486503392891195065541204866346028179712718970096285223490079888265335352034365825657452986391140601083449369080243421184.000000
5.480000,13528945929297392991554640677362119806513402078770681584509939398944806534571159504187685710148882586396007419278665941216842963027521149374522325989740990960322993551699509343817218664634676444000062464470044490497827174643541659688363802056987120777906513181835001856.000000
5.500000,-53770613008182301999383022933972802926499299408305989690077751446281311318429785172413555496345107268304134505624473778013552808250495249084524303449120380188188081256531576590097538515793793504995945936684722050332113848657077753494718686717441238970582242255651733504.000000
5.520000,-504679794334553678801521544814978450156012677185904925060486658291688629222911185803382928648794344870528396876216898965217317466328977927710429286506795716639213315266038896059712931508708919151962431070456949016503766931898349445992660080515397471708595983212917817344.000000
5.540000,11553412213697122224552111889362389869540201953593175457347665193175980874246322866373984287897165343008271470936323765838835137730832959294748827690949473211979116251756605391386037089075869863711727481560610338731215948303872220034104795447543210880033076507284244267008.000000
5.560000,-108065388338720575796625362915142395119416334889881266427844634552800674275675490034728869658576540034192653581082487361632857076195072432499561144675362680022806275275819099096931573371450670787093644519228316222662265336546711560269946198662172881204222116315922037735424.000000
5.580000,395044407481838660669459522123482317928471495574598935256151519579490271922417397566239107958902625690414424065365391356390262237029950656538060728564728048318098346753176051293653426021511804056206804954790903917044928503540912684615373867780442220272684531627033064636416.000000
5.600000,4487755910757953594847196892577914913427503047251462469160387650616755400806916744286114560118184895706967007036034150747892911692678496267273178381141542020213692060513508110820364150179424471694963729253669212188023178868685132913055823512828817977108680403316767618760704.000000
5.620000,-95233539909110290142629829147417871311690586946171913433085790271021229832697224275165113092724298104548028681246374002198975750264235167389190901592367965612828238326115447193168557515777112899000502156795078544830652140357018741030716135028341057470690363692499408921821184.000000
5.640000,861190025684858993821325103256393999453044003542428350548966796061533003902370916578755938475602331666956658288903245952553980099252517551237865232285700384056759075126866678405868091564355000042308636396691643073344579595781108583490308165423151790845699751078884869584977920.000000
5.660000,-2863765911400001909399193928701840311370322975878556136304637401847713161205464467574139668882136195396908328595360148226686316975227019692819142080362852807988458082097814719966673509496492330156393227266625259130542538892540537164828041273760318197777664782112106916595367936.000000
5.680000,-39531332264358642385889766386743527485237432101532138925527874988588354674785856868504024465336171838880497335053975615262934988966110757039989114752757341690301514361746388456712875133767529616119871312251541363860158268033650743398132320530447604853454163040657257606384975872.000000
5.700000,783269657966128298331583958282014081112851093150120931899279373780788321848502808947715130062574081832622905012900460494950547925622168619356725140722621913754530894239483374115342940756137526308333355502954607304281108454452584438550799427511894316980485918216704759471198437376.000000
5.720000,-6846594839339834690678843191833716644027795862543337143531732194163414426927735702452688545360811183924074616931849350970356118116311118025216607298658069502653499195085575770128654808580752238374729695344670915395711852772001310007642629207398297303883700026482316879878282018816.000000
5.740000,20416560882673994859907055633894354527689278440750288947460043055148647837534539440781358042893388027289217180992400915713982946950972513474610392197224218974273394520630526032884651119621757431277857408078866137393071974107969057778380724827004014509504275231984645725237878456320.000000
5.760000,345423370348400370833853356629378875640230305666494391668572039288967186887397501905595286558515330875701305617134313514797805553044453368969896017556257484409404429046695505709860596746607128263837630987645455272832130325623733743377067398267484106991693394103413802152293524570112.000000
5.780000,-6428354180439213609842838056474778634009444771495118568761923230925558501718910867230528096036908646311393344854120734002222964267792699353344239544707959511498630832584213077922531614154635229143192781675640921884680252015325232767393430846981615414282896311748413764936851028705280.000000
5.800000,54297784402315004468212136232952206165336661125885647551576941369214516681187434832777328798500568393382595119992588187646335550066462272424519308298712220708899365851440940976744314638594406265984346030477359020231491067891565595730928578382026419651764358869617810027303235294855168.000000
5.820000,-142453503830994300948174878757271820559794205861188450167311115129621472998245889761274378629927699399559693419901426546370140146082361179876282583181905306299701032107783552224983773086609982779714513063144136070210604894362946479485510952390362436812892434266572248002556909183827968.000000
5.840000,-2997263175785586541445338439147406990029150461764477711839056416866431334152295720674980742785015126287212401416816450454136305653587308842758950942860266338490856568909742375781798107280192531541718336864314044099858142998615351012294377970217039917951884094616777292357410001831067648.000000
5.860000,52647464556137487509956713395686102404705157139019485116469292303768565573646154144017690725815897404694539599942493689154066180763724501419294925466198087659923014733202747810340971309742691494441573719222444939987619993529634506695688033397241019366983743055874647843329976972422938624.000000
5.880000,-429520996698952213354689707329168259498053402572485920500089665994868392568711871490434089227794453798718404440741949066877236723861994871753445843146180420385268397441529333004822450449178198951349470332909276252348747502947633148215159024902463941757158184120840162027999693802248863744.000000
5.900000,965467766543863951138617882585695239386032911845267151639417945251230155434967711356704254363974987282542923365813757711424498011910189810949691350154377070175096985044356639205977459081267403526565526972139250939381244796530719082467651276882586186488061225843308490996491655500793905152.000000
5.920000,25848112607705441128071072647062894242479210419469371946136713303095288547389308306576442867732198866088649169048528679333815841119246881683502429130319947515696235573858397689823923645026482628319218995924536659732681112506578951322203339632963072580677601913739141261333489841946291601408.000000
5.940000,-430291988999046507979482832938341298000458214132992298862428305400065187464714518742990435716778876361348400731351480320425760986246861699420563987155723350053134606163899696160101984241948849170952513397027328612705802678824341347847809343484366910337887542168447627386554036502332889366528.000000
5.960000,3388738584671222259048550196915595316658648073183508493971220023133391749749903932942688137349691070446398531368128486031603678283887647738611001186711958856123573471574032405076251517093239846853244057583560549855508786156704195618509514103658950571229012328572932937686531134285740179980288.000000
5.980000,-6276141690289323576380223508563466330193052883922226451235808422633792178999054922360299595550033051123987691664492104912903415549172731383258362227395919613828472814677750638638490055911352561166801316932297998161000590741304342438156119419725195361204985431740833232428212463828264489582592.000000
6.000000,-221696949112340725902896524128862789550420431668283517565641729997921703614954546956623262459958680662393337129937564010105461044844635435047405849004635660902102439455829877383204394835494139133419129789692924922145654509811491191349834345250224062091188804547087922544491952347537879125196800.000000
6.020000,3486444896770197220416991460535934231611941806305458616575339701901040318046744563611487751164952663506657840946914964887014518622315269719382400297795421718596936967000649381097514650574066443589083995747973518534668926252042465365178427859637024089855582474254484873874182610930768302856732672.000000
6.040000,-26310005972318100652501968662646063576558014989413672847138773737294147907438310947491304765982948946484499778329081160916321980891053604160405091876774252237138020506653699113290439621561920553781688917228184572155463677944434793886511120898222403722793344800605922407416687038626794254651883520.000000
6.060000,37463863133992102792760338301475135790527021829904743779923507487984459263479200893272518736596204911478935869799238347456887295950318936575217298252984454821006072663528154381901773483404860109890515343110523305118924731855118971225743225547754772348254622009719800534866187150565659827511492608.000000
6.080000,1842700128406961283800273791352799570752799302295087752680866836494040819495306979512985186394066682042151310389189925586385385010620122787858999584640065446502513429644350375320021715615796935136385001447953329504163246256864996626550880567363146475188094432856266757822980635109452540165438308352.000000
6.100000,-27641636958145090075585314573495425864836181317318896737320350101136309635134023202870258337575834187155236368975781463250638225829888438570029776893099302815346853835242549180503974654288267485832878613110981843590773106365351558461352816776067648182591561858727549692293433636038390626821255200768.000000
6.120000,201042315448880429477860454405629159855244871056302916304406023054888339348733253521479925598024426299840279563437655870878313834748519996766584769900564987498941292160748312153188872877262301239642485180945425367498814210362294793515213827810472034484202561616220517741523762739478679206400272367616.000000
6.140000,-197382661375707749744779675692161232794763595283758123096173509818563269985022203529444348531272766365949059344518924445833225795242130084443224167396529581642176036395635176116264772905270135320220103854893927585604725844442556586700797840380187114351215944388536115750810037371406047530784139509760.000000
6.160000,-15253470232754702761578889810830103490258845227414891230247402466663742856217407957008431719888488646994177935895535674847442207761757617085279692088154838081694410003816311070241040904180323371639653258519018573756759272373426460068899182149936543180497686888612194767289740616049693233360803039543296.000000
6.180000,218797597155597349362632110677377511253150828754870232255303117435508368344099359496344977277306855434182085709596534828147833329455727344277916895949795933353184607892835698810756411768743056810837733942739132197299141969231089479290792064566478860788219147069705636147769601122155865216192873874063360.000000
6.200000,-1532054827688187044406339606691607749383950794840621924755313536712011546059193159222767000837650976536844061253583986722808185070051845957262058530371288699271184583751893742985934217447023283521037116876343724655899567499246587472338725087658344945669194483630650969986175233260892708322408372675543040.000000
6.220000,779975654048396066450964012840389507356509336669349187190138667297807026489282897946200143839032413283443420735904802861688792346696102603554025094352606647232838909582156119966772676416748637461430981757277358347502574016860800688608498009172523644093820088194998437096017201497815488321305692487024640.000000
6.240000,125795439334656955516415419721659321691533640904579266907473230774511758755778611922055219720119135779500775042020165733379365539209002957376539207838923133346998137336030849883682498092670977978460013463563994869758905003153523285188759838178772761063605742784996634994287747296228644813215512813025361920.000000
6.260000,-1729114178220654223055843102040139468889947187276973647503066511615579745920194151860741346501388505986663474221846570441401519303455858300138408069558725305954248824219814717066249393732637822605597387374281369959304214584805874747015000996432351705932193430933049306055225152778814966798545166826695819264.000000
6.280000,11641163082718333318086250781620530980045245242329720829777636479309388569408091740242140098437993484792795084438818933412149091639043434065597497280878882930579747182573824243797172734499245091837295337277213994889292425486043159556610354902964454491335869639423225083637046458200483763368115688287051448320.000000
6.300000,-10472033443039204934234063142902978203863395158776348288892736391431348959896253202844753405151974555986028887741322300476556770155037557626563315311321362302821599906119133254812221931252239222044783663846188697681876814078332746556958415987096915303990209194131664053345843995716598911113992926809554944.000000
6.320000,-inf
6.340000,nan
6.360000,nan
6.380000,nan
6.400000,nan
6.420000,nan
6.440000,nan
6.460000,nan
6.480000,nan
6.500000,nan
6.520000,nan
6.540000,nan
6.560000,nan
6.580000,nan
6.600000,nan
6.620000,nan
6.640000,nan
6.660000,nan
6.680000,nan
6.700000,nan
6.720000,nan
6.740000,nan
6.760000,nan
6.780000,nan
6.800000,nan
6.820000,nan
6.840000,nan
6.860000,nan
6.880000,nan
6.900000,nan
6.920000,nan
6.940000,nan
6.960000,nan
6.980000,nan
7.000000,nan
7.020000,nan
7.040000,nan
7.060000,nan
7.080000,nan
7.100000,nan
7.120000,nan
7.140000,nan
7.160000,nan
7.180000,nan
7.200000,nan
7.220000,nan
7.240000,nan
7.260000,nan
7.280000,nan
7.300000,nan
7.320000,nan
7.340000,nan
7.360000,nan
7.380000,nan
7.400000,nan
7.420000,nan
7.440000,nan
7.460000,nan
7.480000,nan
7.500000,nan
7.520000,nan
7.540000,nan
7.560000,nan
7.580000,nan
7.600000,nan
7.620000,nan
7.640000,nan
7.660000,nan
7.680000,nan
7.700000,nan
7.720000,nan
7.740000,nan
7.760000,nan
7.780000,nan
7.800000,nan
7.820000,nan
7.840000,nan
7.860000,nan
7.880000,nan
7.900000,nan
7.920000,nan
7.940000,nan
7.960000,nan
7.980000,nan
8.000000,nan
8.020000,nan
8.040000,nan
8.060000,nan
8.080000,nan
8.100000,nan
8.120000,nan
8.140000,nan
8.160000,nan
8.180000,nan
8.200000,nan
8.220000,nan
8.240000,nan
8.260000,nan
8.280000,nan
8.300000,nan
8.320000,nan
8.340000,nan
8.360000,nan
8.380000,nan
8.400000,nan
8.420000,nan
8.440000,nan
8.460000,nan
8.480000,nan
8.500000,nan
8.520000,nan
8.540000,nan
8.560000,nan
8.580000,nan
8.600000,nan
8.620000,nan
8.640000,nan
8.660000,nan
8.680000,nan
8.700000,nan
8.720000,nan
8.740000,nan
8.760000,nan
8.780000,nan
8.800000,nan
8.820000,nan
8.840000,nan
8.860000,nan
8.880000,nan
8.900000,nan
8.920000,nan
8.940000,nan
8.960000,nan
8.980000,nan
9.000000,nan
9.020000,nan
9.040000,nan
9.060000,nan
9.080000,nan
9.100000,nan
9.120000,nan
9.140000,nan
9.160000,nan
9.180000,nan
9.200000,nan
9.220000,nan
9.240000,nan
9.260000,nan
9.280000,nan
9.300000,nan
9.320000,nan
9.340000,nan
9.360000,nan
9.380000,nan
9.400000,nan
9.420000,nan
9.440000,nan
9.460000,nan
9.480000,nan
9.500000,nan
9.520000,nan
9.540000,nan
9.560000,nan
9.580000,nan
9.600000,nan
9.620000,nan
9.640000,nan
9.660000,nan
9.680000,nan
9.700000,nan
9.720000,nan
9.740000,nan
9.760000,nan
9.780000,nan
9.800000,nan
9.820000,nan
9.840000,nan
9.860000,nan
9.880000,nan
9.900000,nan
9.920000,nan
9.940000,nan
9.960000,nan
9.980000,nan
10.000000,nan
10.020000,nan
10.040000,nan
10.060000,nan
10.080000,nan
10.100000,nan
10.120000,nan
10.140000,nan
10.160000,nan
10.180000,nan
10.200000,nan
10.220000,nan
10.240000,nan
10.260000,nan
10.280000,nan
10.300000,nan
10.320000,nan
10.340000,nan
10.360000,nan
10.380000,nan
10.400000,nan
10.420000,nan
10.440000,nan
10.460000,nan
10.480000,nan
10.500000,nan
10.520000,nan
10.540000,nan
10.560000,nan
10.580000,nan
10.600000,nan
10.620000,nan
10.640000,nan
10.660000,nan
10.680000,nan
10.700000,nan
10.720000,nan
10.740000,nan
10.760000,nan
10.780000,nan
10.800000,nan
10.820000,nan
10.840000,nan
10.860000,nan
10.880000,nan
10.900000,nan
10.920000,nan
10.940000,nan
10.960000,nan
10.980000,nan
11.000000,nan
11.020000,nan
11.040000,nan
11.060000,nan
11.080000,nan
11.100000,nan
11.120000,nan
11.140000,nan
11.160000,nan
11.180000,nan
11.200000,nan
11.220000,nan
11.240000,nan
11.260000,nan
11.280000,nan
11.300000,nan
11.320000,nan
11.340000,nan
11.360000,nan
11.380000,nan
11.400000,nan
11.420000,nan
11.440000,nan
11.460000,nan
11.480000,nan
11.500000,nan
11.520000,nan
11.540000,nan
11.560000,nan
11.580000,nan
11.600000,nan
11.620000,nan
11.640000,nan
11.660000,nan
11.680000,nan
11.700000,nan
11.720000,nan
11.740000,nan
11.760000,nan
11.780000,nan
11.800000,nan
11.820000,nan
11.840000,nan
11.860000,nan
11.880000,nan
11.900000,nan
11.920000,nan
11.940000,nan
11.960000,nan
11.980000,nan
12.000000,nan
12.020000,nan
12.040000,nan
12.060000,nan
12.080000,nan
12.100000,nan
12.120000,nan
12.140000,nan
12.160000,nan
12.180000,nan
12.200000,nan
12.220000,nan
12.240000,nan
12.260000,nan
12.280000,nan
12.300000,nan
12.320000,nan
12.340000,nan
12.360000,nan
12.380000,nan
12.400000,nan
12.420000,nan
12.440000,nan
12.460000,nan
12.480000,nan
12.500000,nan
12.520000,nan
12.540000,nan
12.560000,nan
12.580000,nan
12.600000,nan
12.620000,nan
12.640000,nan
12.660000,nan
12.680000,nan
12.700000,nan
12.720000,nan
12.740000,nan
12.760000,nan
12.780000,nan
12.800000,nan
12.820000,nan
12.840000,nan
12.860000,nan
12.880000,nan
12.900000,nan
12.920000,nan
12.940000,nan
12.960000,nan
12.980000,nan
13.000000,nan
13.020000,nan
13.040000,nan
13.060000,nan
13.080000,nan
13.100000,nan
13.120000,nan
13.140000,nan
13.160000,nan
13.180000,nan
13.200000,nan
13.220000,nan
13.240000,nan
13.260000,nan
13.280000,nan
13.300000,nan
13.320000,nan
13.340000,nan
13.360000,nan
13.380000,nan
13.400000,nan
13.420000,nan
13.440000,nan
13.460000,nan
13.480000,nan
13.500000,nan
13.520000,nan
13.540000,nan
13.560000,nan
13.580000,nan
13.600000,nan
13.620000,nan
13.640000,nan
13.660000,nan
13.680000,nan
13.700000,nan
13.720000,nan
13.740000,nan
13.760000,nan
13.780000,nan
13.800000,nan
13.820000,nan
13.840000,nan
13.860000,nan
13.880000,nan
13.900000,nan
13.920000,nan
13.940000,nan
13.960000,nan
13.980000,nan
14.000000,nan
14.020000,nan
14.040000,nan
14.060000,nan
14.080000,nan
14.100000,nan
14.120000,nan
14.140000,nan
14.160000,nan
14.180000,nan
14.200000,nan
14.220000,nan
14.240000,nan
14.260000,nan
14.280000,nan
14.300000,nan
14.320000,nan
14.340000,nan
14.360000,nan
14.380000,nan
14.400000,nan
14.420000,nan
14.440000,nan
14.460000,nan
14.480000,nan
14.500000,nan
14.520000,nan
14.540000,nan
14.560000,nan
14.580000,nan
14.600000,nan
14.620000,nan
14.640000,nan
14.660000,nan
14.680000,nan
14.700000,nan
14.720000,nan
14.740000,nan
14.760000,nan
14.780000,nan
14.800000,nan
14.820000,nan
14.840000,nan
14.860000,nan
14.880000,nan
14.900000,nan
14.920000,nan
14.940000,nan
14.960000,nan
14.980000,nan
15.000000,nan
15.020000,nan
15.040000,nan
15.060000,nan
15.080000,nan
15.100000,nan
15.120000,nan
15.140000,nan
15.160000,nan
15.180000,nan
15.200000,nan
15.220000,nan
15.240000,nan
15.260000,nan
15.280000,nan
15.300000,nan
15.320000,nan
15.340000,nan
15.360000,nan
15.380000,nan
15.400000,nan
15.420000,nan
15.440000,nan
15.460000,nan
15.480000,nan
15.500000,nan
15.520000,nan
15.540000,nan
15.560000,nan
15.580000,nan
15.600000,nan
15.620000,nan
15.640000,nan
15.660000,nan
15.680000,nan
15.700000,nan
15.720000,nan
15.740000,nan
15.760000,nan
15.780000,nan
15.800000,nan
15.820000,nan
15.840000,nan
15.860000,nan
15.880000,nan
15.900000,nan
15.920000,nan
15.940000,nan
15.960000,nan
15.980000,nan
16.000000,nan
16.020000,nan
16.040000,nan
16.060000,nan
16.080000,nan
16.100000,nan
16.120000,nan
16.140000,nan
16.160000,nan
16.180000,nan
16.200000,nan
16.220000,nan
16.240000,nan
16.260000,nan
16.280000,nan
16.300000,nan
16.320000,nan
16.340000,nan
16.360000,nan
16.380000,nan
16.400000,nan
16.420000,nan
16.440000,nan
16.460000,nan
16.480000,nan
16.500000,nan
16.520000,nan
16.540000,nan
16.560000,nan
16.580000,nan
16.600000,nan
16.620000,nan
16.640000,nan
16.660000,nan
16.680000,nan
16.700000,nan
16.720000,nan
16.740000,nan
16.760000,nan
16.780000,nan
16.800000,nan
16.820000,nan
16.840000,nan
16.860000,nan
16.880000,nan
16.900000,nan
16.920000,nan
16.940000,nan
16.960000,nan
16.980000,nan
17.000000,nan
17.020000,nan
17.040000,nan
17.060000,nan
17.080000,nan
17.100000,nan
17.120000,nan
17.140000,nan
17.160000,nan
17.180000,nan
17.200000,nan
17.220000,nan
17.240000,nan
17.260000,nan
17.280000,nan
17.300000,nan
17.320000,nan
17.340000,nan
17.360000,nan
17.380000,nan
17.400000,nan
17.420000,nan
17.440000,nan
17.460000,nan
17.480000,nan
17.500000,nan
17.520000,nan
17.540000,nan
17.560000,nan
17.580000,nan
17.600000,nan
17.620000,nan
17.640000,nan
17.660000,nan
17.680000,nan
17.700000,nan
17.720000,nan
17.740000,nan
17.760000,nan
17.780000,nan
17.800000,nan
17.820000,nan
17.840000,nan
17.860000,nan
17.880000,nan
17.900000,nan
17.920000,nan
17.940000,nan
17.960000,nan
17.980000,nan
18.000000,nan
18.020000,nan
18.040000,nan
18.060000,nan
18.080000,nan
18.100000,nan
18.120000,nan
18.140000,nan
18.160000,nan
18.180000,nan
18.200000,nan
18.220000,nan
18.240000,nan
18.260000,nan
18.280000,nan
18.300000,nan
18.320000,nan
18.340000,nan
18.360000,nan
18.380000,nan
18.400000,nan
18.420000,nan
18.440000,nan
18.460000,nan
18.480000,nan
18.500000,nan
18.520000,nan
18.540000,nan
18.560000,nan
18.580000,nan
18.600000,nan
18.620000,nan
18.640000,nan
18.660000,nan
18.680000,nan
18.700000,nan
18.720000,nan
18.740000,nan
18.760000,nan
18.780000,nan
18.800000,nan
18.820000,nan
18.840000,nan
18.860000,nan
18.880000,nan
18.900000,nan
18.920000,nan
18.940000,nan
18.960000,nan
18.980000,nan
19.000000,nan
19.020000,nan
19.040000,nan
19.060000,nan
19.080000,nan
19.100000,nan
19.120000,nan
19.140000,nan
19.160000,nan
19.180000,nan
19.200000,nan
19.220000,nan
19.240000,nan
19.260000,nan
19.280000,nan
19.300000,nan
19.320000,nan
19.340000,nan
19.360000,nan
19.380000,nan
19.400000,nan
19.420000,nan
19.440000,nan
19.460000,nan
19.480000,nan
19.500000,nan
19.520000,nan
19.540000,nan
19.560000,nan
19.580000,nan
19.600000,nan
19.620000,nan
19.640000,nan
19.660000,nan
19.680000,nan
19.700000,nan
19.720000,nan
19.740000,nan
19.760000,nan
19.780000,nan
19.800000,nan
19.820000,nan
19.840000,nan
19.860000,nan
19.880000,nan
19.900000,nan
19.920000,nan
19.940000,nan
19.960000,nan
19.980000,nan
20.000000,nan
20.020000,nan
20.040000,nan
20.060000,nan
20.080000,nan
20.100000,nan
20.120000,nan
20.140000,nan
20.160000,nan
20.180000,nan
20.200000,nan
20.220000,nan
20.240000,nan
20.260000,nan
20.280000,nan
20.300000,nan
20.320000,nan
20.340000,nan
20.360000,nan
20.380000,nan
20.400000,nan
20.420000,nan
20.440000,nan
20.460000,nan
20.480000,nan
20.500000,nan
20.520000,nan
20.540000,nan
20.560000,nan
20.580000,nan
20.600000,nan
20.620000,nan
20.640000,nan
20.660000,nan
20.680000,nan
20.700000,nan
20.720000,nan
20.740000,nan
20.760000,nan
20.780000,nan
20.800000,nan
20.820000,nan
20.840000,nan
20.860000,nan
20.880000,nan
20.900000,nan
20.920000,nan
20.940000,nan
20.960000,nan
20.980000,nan
21.000000,nan
21.020000,nan
21.040000,nan
21.060000,nan
21.080000,nan
21.100000,nan
21.120000,nan
21.140000,nan
21.160000,nan
21.180000,nan
21.200000,nan
21.220000,nan
21.240000,nan
21.260000,nan
21.280000,nan
21.300000,nan
21.320000,nan
21.340000,nan
21.360000,nan
21.380000,nan
21.400000,nan
21.420000,nan
21.440000,nan
21.460000,nan
21.480000,nan
21.500000,nan
21.520000,nan
21.540000,nan
21.560000,nan
21.580000,nan
21.600000,nan
21.620000,nan
21.640000,nan
21.660000,nan
21.680000,nan
21.700000,nan
21.720000,nan
21.740000,nan
21.760000,nan
21.780000,nan
21.800000,nan
21.820000,nan
21.840000,nan
21.860000,nan
21.880000,nan
21.900000,nan
21.920000,nan
21.940000,nan
21.960000,nan
21.980000,nan
22.000000,nan
22.020000,nan
22.040000,nan
22.060000,nan
22.080000,nan
22.100000,nan
22.120000,nan
22.140000,nan
22.160000,nan
22.180000,nan
22.200000,nan
22.220000,nan
22.240000,nan
22.260000,nan
22.280000,nan
22.300000,nan
22.320000,nan
22.340000,nan
22.360000,nan
22.380000,nan
22.400000,nan
22.420000,nan
22.440000,nan
22.460000,nan
22.480000,nan
22.500000,nan
22.520000,nan
22.540000,nan
22.560000,nan
22.580000,nan
22.600000,nan
22.620000,nan
22.640000,nan
22.660000,nan
22.680000,nan
22.700000,nan
22.720000,nan
22.740000,nan
22.760000,nan
22.780000,nan
22.800000,nan
22.820000,nan
22.840000,nan
22.860000,nan
22.880000,nan
22.900000,nan
22.920000,nan
22.940000,nan
22.960000,nan
22.980000,nan
23.000000,nan
23.020000,nan
23.040000,nan
23.060000,nan
23.080000,nan
23.100000,nan
23.120000,nan
23.140000,nan
23.160000,nan
23.180000,nan
23.200000,nan
23.220000,nan
23.240000,nan
23.260000,nan
23.280000,nan
23.300000,nan
23.320000,nan
23.340000,nan
23.360000,nan
23.380000,nan
23.400000,nan
23.420000,nan
23.440000,nan
23.460000,nan
23.480000,nan
23.500000,nan
23.520000,nan
23.540000,nan
23.560000,nan
23.580000,nan
23.600000,nan
23.620000,nan
23.640000,nan
23.660000,nan
23.680000,nan
23.700000,nan
23.720000,nan
23.740000,nan
23.760000,nan
23.780000,nan
23.800000,nan
23.820000,nan
23.840000,nan
23.860000,nan
23.880000,nan
23.900000,nan
23.920000,nan
23.940000,nan
23.960000,nan
23.980000,nan
24.000000,nan
24.020000,nan
24.040000,nan
24.060000,nan
24.080000,nan
24.100000,nan
24.120000,nan
24.140000,nan
24.160000,nan
24.180000,nan
24.200000,nan
24.220000,nan
24.240000,nan
24.260000,nan
24.280000,nan
24.300000,nan
24.320000,nan
24.340000,nan
24.360000,nan
24.380000,nan
24.400000,nan
24.420000,nan
24.440000,nan
24.460000,nan
24.480000,nan
24.500000,nan
24.520000,nan
24.540000,nan
24.560000,nan
24.580000,nan
24.600000,nan
24.620000,nan
24.640000,nan
24.660000,nan
24.680000,nan
24.700000,nan
24.720000,nan
24.740000,nan
24.760000,nan
24.780000,nan
24.800000,nan
24.820000,nan
24.840000,nan
24.860000,nan
24.880000,nan
24.900000,nan
24.920000,nan
24.940000,nan
24.960000,nan
24.980000,nan
25.000000,nan
25.020000,nan
25.040000,nan
25.060000,nan
25.080000,nan
25.100000,nan
25.120000,nan
25.140000,nan
25.160000,nan
25.180000,nan
25.200000,nan
25.220000,nan
25.240000,nan
25.260000,nan
25.280000,nan
25.300000,nan
25.320000,nan
25.340000,nan
25.360000,nan
25.380000,nan
25.400000,nan
25.420000,nan
25.440000,nan
25.460000,nan
25.480000,nan
25.500000,nan
25.520000,nan
25.540000,nan
25.560000,nan
25.580000,nan
25.600000,nan
25.620000,nan
25.640000,nan
25.660000,nan
25.680000,nan
25.700000,nan
25.720000,nan
25.740000,nan
25.760000,nan
25.780000,nan
25.800000,nan
25.820000,nan
25.840000,nan
25.860000,nan
25.880000,nan
25.900000,nan
25.920000,nan
25.940000,nan
25.960000,nan
25.980000,nan
26.000000,nan
26.020000,nan
26.040000,nan
26.060000,nan
26.080000,nan
26.100000,nan
26.120000,nan
26.140000,nan
26.160000,nan
26.180000,nan
26.200000,nan
26.220000,nan
26.240000,nan
26.260000,nan
26.280000,nan
26.300000,nan
26.320000,nan
26.340000,nan
26.360000,nan
26.380000,nan
26.400000,nan
26.420000,nan
26.440000,nan
26.460000,nan
26.480000,nan
26.500000,nan
26.520000,nan
26.540000,nan
26.560000,nan
26.580000,nan
26.600000,nan
26.620000,nan
26.640000,nan
26.660000,nan
26.680000,nan
26.700000,nan
26.720000,nan
26.740000,nan
26.760000,nan
26.780000,nan
26.800000,nan
26.820000,nan
26.840000,nan
26.860000,nan
26.880000,nan
26.900000,nan
26.920000,nan
26.940000,nan
26.960000,nan
26.980000,nan
27.000000,nan
27.020000,nan
27.040000,nan
27.060000,nan
27.080000,nan
27.100000,nan
27.120000,nan
27.140000,nan
27.160000,nan
27.180000,nan
27.200000,nan
27.220000,nan
27.240000,nan
27.260000,nan
27.280000,nan
27.300000,nan
27.320000,nan
27.340000,nan
27.360000,nan
27.380000,nan
27.400000,nan
27.420000,nan
27.440000,nan
27.460000,nan
27.480000,nan
27.500000,nan
27.520000,nan
27.540000,nan
27.560000,nan
27.580000,nan
27.600000,nan
27.620000,nan
27.640000,nan
27.660000,nan
27.680000,nan
